Zircaloy-2 (Grade R60802) Total Macroscopic Cross-Section
Energy(eV) XS(b)
148.809 2.28979e+23
148.861 2.28979e+23
148.913 2.28981e+23
148.965 2.28982e+23
149.016 2.28984e+23
149.068 2.28987e+23
149.094 2.28988e+23
149.12 2.28991e+23
149.146 2.28994e+23
149.172 2.28997e+23
149.198 2.29001e+23
149.224 2.29006e+23
149.25 2.29013e+23
149.276 2.2902e+23
149.301 2.2903e+23
149.327 2.29041e+23
149.349 2.29052e+23
149.37 2.29065e+23
149.391 2.29079e+23
149.413 2.29096e+23
149.434 2.29115e+23
149.455 2.29137e+23
149.477 2.29162e+23
149.498 2.29189e+23
149.52 2.29219e+23
149.541 2.29252e+23
149.562 2.29289e+23
149.584 2.29328e+23
149.605 2.2937e+23
149.626 2.29415e+23
149.648 2.29462e+23
149.669 2.29512e+23
149.702 2.29593e+23
149.736 2.29676e+23
149.77 2.29759e+23
149.803 2.29839e+23
149.821 2.2988e+23
149.84 2.29919e+23
149.858 2.29955e+23
149.876 2.29988e+23
149.898 2.30022e+23
149.919 2.3005e+23
149.936 2.30068e+23
149.953 2.30082e+23
149.969 2.30092e+23
149.986 2.30098e+23
150 2.30099e+23
150.015 2.30097e+23
150.029 2.30092e+23
150.044 2.30083e+23
150.06 2.30071e+23
150.077 2.30054e+23
150.093 2.30033e+23
150.107 2.30013e+23
150.121 2.29991e+23
150.148 2.2994e+23
150.173 2.2989e+23
150.197 2.29835e+23
150.222 2.29777e+23
150.246 2.29717e+23
150.292 2.29603e+23
150.315 2.29547e+23
150.337 2.29493e+23
150.36 2.2944e+23
150.383 2.2939e+23
150.406 2.29343e+23
150.429 2.293e+23
150.443 2.29275e+23
150.456 2.29252e+23
150.47 2.2923e+23
150.484 2.29209e+23
150.498 2.2919e+23
150.511 2.29171e+23
150.525 2.29154e+23
150.539 2.29138e+23
150.553 2.29123e+23
150.566 2.2911e+23
150.58 2.29097e+23
150.594 2.29085e+23
150.607 2.29075e+23
150.621 2.29065e+23
150.635 2.29056e+23
150.649 2.29047e+23
150.676 2.29033e+23
150.703 2.29021e+23
150.731 2.29011e+23
150.758 2.29003e+23
150.786 2.28997e+23
150.813 2.28991e+23
150.841 2.28987e+23
150.868 2.28984e+23
150.909 2.28979e+23
150.95 2.28976e+23
150.992 2.28974e+23
151.033 2.28972e+23
151.074 2.2897e+23
151.115 2.28969e+23
151.197 2.28967e+23
151.28 2.28965e+23
151.362 2.28964e+23
151.444 2.28963e+23
151.527 2.28962e+23
151.691 2.2896e+23
151.856 2.28958e+23
152.021 2.28957e+23
152.185 2.28956e+23
152.338 2.28955e+23
152.49 2.28954e+23
152.795 2.28952e+23
153.1 2.2895e+23
153.405 2.28948e+23
153.71 2.28947e+23
154.015 2.28945e+23
154.625 2.28942e+23
155.235 2.28939e+23
155.845 2.28936e+23
157.064 2.2893e+23
158.187 2.28924e+23
159.309 2.28919e+23
161.553 2.28907e+23
163.798 2.28896e+23
166.042 2.28885e+23
170.531 2.28863e+23
175 2.28842e+23
175.019 2.28842e+23
181.265 2.28811e+23
190.632 2.28766e+23
200 2.2872e+23
209.031 2.28677e+23
218.062 2.28633e+23
227.093 2.2859e+23
236.124 2.28547e+23
237.5 2.28541e+23
243.865 2.2851e+23
251.605 2.28474e+23
263.217 2.28419e+23
274.828 2.28364e+23
275 2.28363e+23
286.439 2.28309e+23
292.245 2.28282e+23
298.05 2.28254e+23
305.146 2.28221e+23
312.242 2.28188e+23
312.5 2.28187e+23
315.789 2.28171e+23
319.337 2.28154e+23
322.885 2.28138e+23
326.433 2.28121e+23
329.175 2.28108e+23
331.916 2.28095e+23
334.658 2.28082e+23
337.399 2.2807e+23
340.141 2.28057e+23
342.882 2.28044e+23
344.253 2.28038e+23
345.624 2.28032e+23
346.995 2.28025e+23
348.365 2.28019e+23
349.494 2.28014e+23
350 2.28012e+23
350.623 2.28009e+23
351.752 2.28004e+23
352.881 2.27999e+23
353.445 2.27997e+23
354.01 2.27995e+23
354.574 2.27992e+23
355.138 2.2799e+23
355.703 2.27988e+23
356.267 2.27986e+23
356.832 2.27984e+23
357.396 2.27982e+23
357.82 2.27981e+23
358.243 2.2798e+23
358.666 2.27979e+23
359.089 2.27979e+23
359.513 2.27979e+23
359.725 2.27979e+23
359.936 2.27979e+23
360.148 2.27979e+23
360.359 2.2798e+23
360.571 2.27981e+23
360.783 2.27982e+23
360.994 2.27983e+23
361.206 2.27985e+23
361.418 2.27987e+23
361.629 2.2799e+23
361.735 2.27992e+23
361.841 2.27994e+23
361.947 2.27997e+23
362.053 2.27999e+23
362.159 2.28002e+23
362.264 2.28005e+23
362.37 2.28009e+23
362.476 2.28014e+23
362.587 2.28019e+23
362.698 2.28025e+23
362.809 2.28033e+23
362.92 2.28042e+23
362.975 2.28047e+23
363.03 2.28052e+23
363.086 2.28058e+23
363.141 2.28065e+23
363.197 2.28073e+23
363.252 2.28081e+23
363.308 2.2809e+23
363.363 2.28101e+23
363.398 2.28109e+23
363.434 2.28117e+23
363.469 2.28127e+23
363.504 2.28137e+23
363.539 2.28148e+23
363.575 2.28162e+23
363.61 2.28176e+23
363.645 2.28193e+23
363.681 2.28212e+23
363.716 2.28235e+23
363.751 2.28261e+23
363.786 2.28291e+23
363.804 2.28309e+23
363.822 2.28327e+23
363.839 2.28348e+23
363.857 2.2837e+23
363.875 2.28394e+23
363.892 2.2842e+23
363.91 2.28448e+23
363.927 2.2848e+23
363.951 2.28526e+23
363.975 2.28579e+23
363.999 2.28638e+23
364.023 2.28704e+23
364.035 2.2874e+23
364.047 2.28779e+23
364.059 2.28819e+23
364.071 2.28862e+23
364.083 2.28908e+23
364.095 2.28956e+23
364.107 2.29006e+23
364.119 2.2906e+23
364.131 2.29117e+23
364.143 2.29176e+23
364.155 2.2924e+23
364.167 2.29306e+23
364.179 2.29376e+23
364.191 2.2945e+23
364.203 2.29528e+23
364.215 2.29609e+23
364.227 2.29696e+23
364.239 2.29786e+23
364.251 2.29881e+23
364.263 2.2998e+23
364.275 2.30085e+23
364.287 2.30194e+23
364.299 2.30308e+23
364.311 2.30427e+23
364.324 2.30573e+23
364.338 2.30726e+23
364.352 2.30888e+23
364.366 2.31055e+23
364.38 2.31232e+23
364.394 2.31416e+23
364.408 2.3161e+23
364.421 2.31811e+23
364.435 2.32022e+23
364.449 2.3224e+23
364.477 2.32704e+23
364.505 2.33204e+23
364.532 2.33739e+23
364.554 2.34178e+23
364.575 2.34635e+23
364.597 2.35111e+23
364.618 2.35606e+23
364.661 2.36644e+23
364.704 2.37738e+23
364.814 2.40699e+23
364.87 2.4216e+23
364.898 2.42862e+23
364.925 2.43531e+23
364.958 2.44275e+23
364.991 2.44953e+23
365.019 2.45468e+23
365.046 2.45923e+23
365.074 2.46313e+23
365.102 2.46631e+23
365.127 2.46857e+23
365.153 2.47018e+23
365.176 2.47106e+23
365.2 2.47135e+23
365.226 2.47098e+23
365.251 2.46992e+23
365.272 2.46856e+23
365.293 2.46676e+23
365.313 2.46458e+23
365.334 2.462e+23
365.374 2.45575e+23
365.415 2.44815e+23
365.456 2.43943e+23
365.471 2.43602e+23
365.512 2.42611e+23
365.552 2.41564e+23
365.678 2.38197e+23
365.719 2.37137e+23
365.76 2.36123e+23
365.801 2.35163e+23
365.821 2.34707e+23
365.841 2.3427e+23
365.865 2.33775e+23
365.89 2.33306e+23
365.914 2.32864e+23
365.938 2.32448e+23
365.962 2.32059e+23
365.986 2.31696e+23
366.01 2.31359e+23
366.034 2.31048e+23
366.054 2.30803e+23
366.075 2.30575e+23
366.095 2.30363e+23
366.116 2.30167e+23
366.136 2.29985e+23
366.156 2.29818e+23
366.177 2.29663e+23
366.197 2.29522e+23
366.218 2.29392e+23
366.238 2.29272e+23
366.258 2.29163e+23
366.279 2.29064e+23
366.299 2.28973e+23
366.319 2.2889e+23
366.34 2.28815e+23
366.36 2.28747e+23
366.376 2.28699e+23
366.392 2.28654e+23
366.407 2.28612e+23
366.423 2.28574e+23
366.439 2.28538e+23
366.455 2.28505e+23
366.47 2.28474e+23
366.486 2.28446e+23
