U-238(n,tot) ENDFB-8.0
Energy(eV) XS(b)
20.8285 8219.32
20.8329 8494.33
20.8375 8760.38
20.8420 9000.92
20.8466 9213.69
20.8512 9395.36
20.8574 9588.25
20.8636 9717.52
20.8677 9766.98
20.8718 9786.93
20.8728 9787.28
20.8762 9775.59
20.8795 9744.41
20.8862 9624.58
20.8908 9496.59
20.8955 9334.04
20.8999 9148.85
20.9043 8936.66
20.9084 8721.21
20.9124 8487.36
20.9205 7971.00
20.9293 7344.72
20.9382 6679.98
20.9560 5322.02
20.9648 4667.83
20.9693 4353.31
20.9737 4050.12
20.9781 3758.09
20.9826 3479.50
20.9870 3214.45
20.9914 2963.47
20.9959 2726.36
21.0003 2503.87
21.0048 2295.97
21.0092 2102.91
21.0136 1923.52
21.0181 1757.84
21.0203 1679.99
21.0225 1605.36
21.0247 1533.90
21.0269 1465.81
21.0300 1377.26
21.0330 1294.36
21.0360 1216.31
21.0390 1143.42
21.0421 1074.98
21.0451 1011.20
21.0481 951.642
21.0511 896.067
21.0542 844.093
21.0572 795.848
21.0602 750.799
21.0632 709.041
21.0663 670.097
21.0693 634.034
21.0723 600.538
21.0753 569.433
21.0775 547.998
21.0798 527.702
21.0820 508.486
21.0842 490.292
21.0864 473.064
21.0886 456.750
21.0909 441.297
21.0931 426.723
21.0953 412.849
21.0975 399.700
21.1019 375.461
21.1064 353.590
21.1108 333.909
21.1152 316.084
21.1197 299.976
21.1241 285.317
21.1285 272.003
21.1330 259.822
21.1374 248.696
21.1419 238.458
21.1463 229.051
21.1507 220.343
21.1552 212.278
21.1596 204.788
21.1640 197.827
21.1685 191.311
21.1729 185.225
21.1773 179.500
21.1818 174.127
21.1862 169.052
21.1906 164.270
21.1995 155.446
21.2084 147.494
21.2173 140.287
21.2249 134.576
21.2326 129.296
21.2402 124.395
21.2479 119.832
21.2556 115.569
21.2632 111.587
21.2709 107.856
21.2786 104.354
21.2862 101.055
21.2939 97.9524
21.3015 95.0249
21.3092 92.2589
21.3169 89.6421
21.3245 87.1631
21.3398 82.5793
21.3487 80.1286
21.3576 77.8170
21.3665 75.6311
21.3753 73.5615
21.3842 71.5996
21.3931 69.7378
21.4108 66.2865
21.4286 63.1567
21.4463 60.3111
21.4640 57.7131
21.4818 55.3334
21.4995 53.1459
21.5173 51.1318
21.5350 49.2713
21.5528 47.5484
21.5705 45.9483
21.5882 44.4609
21.6060 43.0744
21.6237 41.7794
21.6407 40.6206
21.6576 39.5312
21.6745 38.5054
21.6915 37.5386
21.7084 36.6251
21.7253 35.7617
21.7423 34.9438
21.7592 34.1689
21.7762 33.4331
21.7931 32.7344
21.8100 32.0695
21.8270 31.4369
21.8608 30.2587
21.8947 29.1848
21.9302 28.1577
21.9657 27.2193
22.0012 26.3584
22.0366 25.5668
22.0721 24.8362
22.1076 24.1607
22.1431 23.5342
22.1786 22.9517
22.2141 22.4089
22.2495 21.9022
22.2850 21.4280
22.3205 20.9837
22.3560 20.5663
22.3915 20.1738
22.4270 19.8040
22.4624 19.4552
22.4882 19.2138
22.5237 18.8970
22.5592 18.5969
22.5947 18.3120
22.6302 18.0413
22.6657 17.7837
22.7012 17.5384
22.7366 17.3046
22.7721 17.0815
22.8431 16.6646
22.9141 16.2826
22.9850 15.9314
23.0560 15.6075
23.1270 15.3076
23.1979 15.0293
23.2689 14.7701
23.3399 14.5283
23.4109 14.3020
23.4818 14.0897
23.5528 13.8902
23.6238 13.7022
23.6818 13.5564
23.7399 13.4171
23.7980 13.2839
23.8560 13.1565
23.9141 13.0347
23.9722 12.9192
24.0012 12.8650
24.0302 12.8149
24.0593 12.7710
24.0738 12.7519
24.0883 12.7348
24.1076 12.7149
24.1270 12.6971
24.1399 12.6856
24.1593 12.6670
24.1786 12.6447
24.1943 12.6224
24.1971 12.6180
24.2027 12.6087
24.2084 12.5987
24.2112 12.5936
24.2181 12.5803
24.2250 12.5662
24.2415 12.5296
24.2580 12.4899
24.2910 12.4072
24.3075 12.3669
24.3239 12.3286
24.3404 12.2928
24.3569 12.2595
24.3734 12.2284
24.3899 12.1993
24.4201 12.1494
24.4504 12.1026
24.5108 12.0137
24.6318 11.8460
24.7527 11.6888
24.8736 11.5407
24.9945 11.4007
25.1155 11.2678
25.2364 11.1415
25.3573 11.0210
25.5332 10.8551
25.7091 10.6992
25.8850 10.5513
26.0609 10.4106
26.2368 10.2762
26.4127 10.1474
26.5886 10.0236
26.6765 9.96348
26.7645 9.90535
26.7865 9.89166
26.8084 9.87881
26.8304 9.86738
26.8524 9.85823
26.8634 9.85482
26.8744 9.85239
26.8854 9.85105
26.8964 9.85089
26.9074 9.85198
26.9184 9.85431
26.9294 9.85777
26.9404 9.86221
26.9720 9.87742
26.9878 9.88394
27.0036 9.88769
27.0139 9.88794
27.0242 9.88607
27.0312 9.88347
27.0382 9.87974
27.0396 9.87885
27.0427 9.87671
27.0458 9.87434
27.0521 9.86894
27.0609 9.85984
27.0697 9.84913
27.0814 9.83263
27.0931 9.81412
27.1166 9.77351
27.1447 9.72425
27.1611 9.69769
27.1775 9.67367
27.1939 9.65238
27.2104 9.63371
27.2268 9.61729
27.2432 9.60271
27.2596 9.58951
27.2760 9.57731
27.3088 9.55475
27.3417 9.53344
27.4073 9.49218
27.5386 9.41138
27.8012 9.25322
28.0451 9.10898
28.2889 8.96634
28.5328 8.82447
28.7766 8.68268
29.0205 8.54043
29.2643 8.39699
29.5082 8.25179
29.7520 8.10422
29.9584 7.97707
30.1647 7.84744
30.3711 7.71498
30.5774 7.57931
30.7837 7.44006
30.9901 7.29687
31.1964 7.14937
31.4027 6.99719
31.5903 6.85450
31.7779 6.70743
31.8717 6.63219
31.9655 6.55578
32.0593 6.47819
32.1530 6.39941
32.2468 6.31943
32.3406 6.23826
32.4344 6.15591
32.5282 6.07240
32.6220 5.98778
32.7158 5.90213
32.8096 5.81552
32.9033 5.72799
33.0065 5.63079
33.1097 5.53291
33.2129 5.43464
33.3160 5.33636
33.4192 5.23856
33.5224 5.14185
33.6255 5.04703
33.7287 4.95510
33.8319 4.86732
33.9350 4.78529
33.9866 4.74706
34.0382 4.71108
34.0898 4.67771
34.1414 4.64733
34.1930 4.62039
34.2445 4.59740
34.2961 4.57894
34.3477 4.56567
34.3993 4.55834
34.4509 4.55779
34.5025 4.56497
34.5540 4.58094
34.6291 4.62255
34.6783 4.66384
34.7275 4.71817
34.7768 4.78746
34.8260 4.87381
34.8753 4.97969
34.9245 5.10794
34.9491 5.18149
34.9737 5.26195
34.9984 5.34985
35.0230 5.44575
35.0417 5.52458
35.0605 5.60871
35.0793 5.69846
35.0980 5.79412
35.1168 5.89614
35.1262 5.94963
35.1355 6.00484
35.1449 6.06184
35.1543 6.12065
35.1637 6.18136
35.1730 6.24393
35.1859 6.33335
35.1988 6.42672
35.2117 6.52420
35.2246 6.62589
35.2375 6.73213
35.2504 6.84295
35.2633 6.95872
35.2762 7.07950
35.2868 7.18228
35.2973 7.28876
35.3079 7.39906
35.3184 7.51332
35.3266 7.60508
35.3389 7.74748
35.3512 7.89590
35.3606 8.01320
35.3700 8.13427
35.3794 8.25924
35.3888 8.38824
35.3981 8.52143
35.4075 8.65893
35.4169 8.80091
35.4263 8.94735
35.4339 9.06997
35.4415 9.19584
35.4491 9.32506
35.4568 9.45773
35.4644 9.59395
35.4720 9.73382
35.4796 9.87746
35.4872 10.0250
35.4960 10.2003
35.5048 10.3809
35.5136 10.5675
35.5224 10.7597
35.5312 10.9583
35.5400 11.1629
35.5488 11.3741
35.5576 11.5921
35.5640 11.7565
35.5705 11.9249
35.5769 12.0972
35.5834 12.2736
35.5898 12.4542
35.5963 12.6392
35.6027 12.8287
35.6092 13.0224
35.6156 13.2211
35.6221 13.4246
35.6350 13.8465
35.6479 14.2897
35.6608 14.7549
35.6737 15.2440
35.6865 15.7578
35.6994 16.2985
35.7123 16.8670
35.7252 17.4659
35.7381 18.0961
35.7510 18.7608
35.7639 19.4610
35.7768 20.2002
35.7897 20.9805
35.8026 21.8047
35.8155 22.6751
35.8284 23.5963
35.8413 24.5705
35.8542 25.6031
35.8671 26.6967
35.8800 27.8576
35.8929 29.0901
35.9058 30.3996
35.9187 31.7913
35.9316 33.2738
35.9445 34.8523
35.9574 36.5373
35.9703 38.3352
35.9832 40.2587
35.9960 42.3159
36.0089 44.5221
36.0218 46.8878
36.0347 49.4319
36.0476 52.1678
36.0605 55.1190
36.0734 58.3028
36.0863 61.7491
36.0992 65.4837
36.1121 69.5389
36.1250 73.9483
36.1315 76.3019
36.1379 78.7614
36.1444 81.3334
36.1508 84.0247
36.1573 86.8429
36.1637 89.7961
36.1702 92.8932
36.1766 96.1387
36.1830 99.5532
36.1895 103.143
36.1959 106.922
36.2024 110.895
36.2088 115.093
36.2153 119.524
36.2217 124.209
36.2282 129.160
36.2346 134.415
36.2411 139.994
36.2475 145.926
36.2540 152.234
36.2604 158.975
36.2669 166.182
36.2733 173.905
36.2798 182.184
36.2862 191.110
36.2927 200.744
36.2991 211.168
36.3056 222.480
36.3120 234.791
36.3185 248.228
36.3249 262.941
36.3313 279.072
36.3378 296.867
36.3442 316.527
36.3475 327.153
36.3507 338.311
36.3539 350.071
36.3571 362.473
36.3604 375.603
36.3636 389.425
36.3668 404.075
36.3700 419.513
36.3733 435.892
36.3765 453.170
36.3797 471.458
36.3829 490.821
36.3862 511.397
36.3894 533.131
36.3926 556.238
36.3958 580.655
36.3991 606.623
36.4023 634.072
36.4055 663.174
36.4087 694.029
36.4119 726.847
36.4152 761.532
36.4184 798.415
36.4216 837.385
36.4248 878.806
36.4281 922.548
36.4313 968.867
36.4345 1017.90
36.4377 1069.94
36.4410 1124.81
36.4442 1183.00
36.4474 1244.30
36.4506 1309.23
36.4539 1377.55
36.4571 1449.83
36.4603 1525.77
36.4635 1606.01
36.4668 1690.19
36.4700 1779.00
36.4732 1872.02
36.4764 1969.99
36.4797 2072.43
36.4829 2179.79
36.4861 2292.19
36.4893 2410.12
36.4925 2532.98
36.4958 2661.63
36.4990 2795.37
36.5022 2935.12
36.5054 3080.08
36.5119 3387.12
36.5183 3717.72
36.5248 4071.43
36.5312 4447.90
36.5377 4845.83
36.5459 5383.35
36.5541 5951.80
36.5623 6546.91
36.5705 7162.56
36.5963 9159.11
36.6092 10131.9
36.6156 10595.5
36.6221 11036.8
36.6326 11701.1
36.6379 12000.1
36.6432 12273.5
36.6508 12619.0
36.6584 12901.9
36.6641 13069.1
36.6697 13197.2
36.6754 13284.7
36.6811 13331.0
36.6828 13336.8
36.6885 13328.6
36.6942 13278.5
36.6999 13187.0
36.7056 13055.5
36.7146 12766.1
36.7237 12385.7
36.7325 11935.2
36.7414 11417.4
36.7502 10843.9
36.7591 10227.5
36.7679 9579.26
36.7768 8912.97
36.7944 7568.99
36.8033 6911.77
36.8121 6276.91
36.8210 5669.87
36.8298 5097.42
36.8351 4776.36
36.8403 4469.15
36.8455 4176.21
36.8507 3898.33
36.8560 3634.56
36.8612 3385.47
36.8664 3150.91
36.8716 2931.09
36.8761 2755.49
36.8805 2590.08
36.8849 2434.16
36.8893 2287.46
36.8938 2149.33
36.8982 2020.07
36.9026 1899.00
36.9070 1785.75
36.9115 1679.72
36.9159 1581.01
36.9203 1489.00
36.9247 1403.31
36.9291 1323.42
36.9336 1249.31
36.9380 1180.45
36.9424 1116.50
36.9468 1057.02
36.9513 1001.95
36.9557 950.850
36.9601 903.447
36.9645 859.371
36.9689 818.566
36.9734 780.692
36.9778 745.522
36.9822 712.775
36.9866 682.404
36.9911 654.150
36.9955 627.842
36.9999 603.272
37.0043 580.403
37.0087 559.047
37.0132 539.080
37.0200 510.657
37.0268 484.952
37.0337 461.563
37.0405 440.274
37.0473 420.774
37.0542 402.907
37.0610 386.435
37.0678 371.245
37.0747 357.153
37.0815 344.080
37.0884 331.883
37.0952 320.508
37.1020 309.841
37.1089 299.845
37.1157 290.430
37.1225 281.572
37.1314 270.822
37.1402 260.817
37.1491 251.479
37.1579 242.753
37.1668 234.563
37.1756 226.877
37.1845 219.636
37.1933 212.818
37.2021 206.372
37.2110 200.277
37.2198 194.505
37.2287 189.039
37.2464 178.912
37.2641 169.744
37.2818 161.409
37.2994 153.805
37.3171 146.843
37.3348 140.449
37.3525 134.559
37.3702 129.119
37.3879 124.082
37.4056 119.406
37.4201 115.823
37.4345 112.443
37.4490 109.247
37.4635 106.223
37.4780 103.357
37.4924 100.639
37.5069 98.0573
37.5214 95.6028
37.5503 91.0391
37.5793 86.8888
37.6082 83.1009
37.6372 79.6334
37.6549 77.6540
37.6726 75.7738
37.7079 72.2814
37.7433 69.1079
37.7787 66.2137
37.8141 63.5645
37.8495 61.1333
37.8848 58.8948
37.9202 56.8282
37.9556 54.9146
37.9910 53.1396
38.0264 51.4888
38.0618 49.9501
38.0971 48.5127
38.1325 47.1681
38.1679 45.9076
38.2033 44.7240
38.2548 43.1263
38.3062 41.6606
38.3577 40.3113
38.4091 39.0657
38.4606 37.9121
38.5121 36.8413
38.5635 35.8448
38.6150 34.9156
38.6858 33.7363
38.7565 32.6584
38.8273 31.6696
38.8980 30.7598
38.9688 29.9199
39.0396 29.1426
39.1103 28.4213
39.1811 27.7502
39.2519 27.1244
39.3226 26.5397
39.3934 25.9922
39.4642 25.4785
39.5349 24.9956
39.6057 24.5410
39.6764 24.1122
39.7472 23.7072
39.8244 23.2905
39.9016 22.8980
39.9724 22.5574
40.0431 22.2335
40.1139 21.9250
40.1847 21.6312
40.2554 21.3510
40.3262 21.0835
40.3969 20.8280
40.4677 20.5836
40.5385 20.3495
40.6092 20.1253
40.7508 19.7037
40.8923 19.3146
41.0338 18.9543
41.1882 18.5905
41.3426 18.2538
41.4970 17.9413
41.6514 17.6504
41.8186 17.3571
41.9859 17.0842
42.1532 16.8296
42.3204 16.5923
42.4877 16.3691
42.6549 16.1588
42.8222 15.9607
42.9058 15.8665
42.9476 15.8209
42.9894 15.7769
43.0087 15.7575
43.0280 15.7390
43.0473 15.7217
43.0666 15.7061
43.0859 15.6926
43.1052 15.6819
43.1149 15.6778
43.1245 15.6744
43.1342 15.6720
43.1438 15.6704
43.1567 15.6698
43.1696 15.6705
43.1921 15.6748
43.2146 15.6810
43.2371 15.6865
43.2484 15.6881
43.2596 15.6882
43.2733 15.6860
43.2870 15.6806
43.2961 15.6749
43.3053 15.6676
43.3095 15.6637
43.3216 15.6502
43.3311 15.6376
43.3406 15.6232
43.3518 15.6041
43.3631 15.5830
43.3744 15.5602
43.3856 15.5363
43.4253 15.4481
43.4451 15.4052
43.4550 15.3848
43.4649 15.3651
43.4775 15.3414
43.4901 15.3192
43.5028 15.2985
43.5154 15.2792
43.5280 15.2613
43.5406 15.2446
43.5532 15.2289
43.5658 15.2142
43.5911 15.1868
43.6163 15.1614
43.6415 15.1374
43.6668 15.1143
43.7316 15.0568
43.7965 15.0009
43.9263 14.8928
44.0560 14.7891
44.1858 14.6889
44.3156 14.5920
44.4453 14.4983
44.5751 14.4078
44.7048 14.3213
44.7481 14.2935
44.7913 14.2668
44.8130 14.2542
44.8346 14.2424
44.8562 14.2320
44.8670 14.2275
44.8778 14.2236
44.8887 14.2206
44.8995 14.2186
44.9103 14.2177
44.9211 14.2183
44.9319 14.2205
44.9427 14.2246
44.9535 14.2310
44.9643 14.2398
44.9720 14.2477
44.9797 14.2570
44.9873 14.2678
44.9950 14.2802
45.0026 14.2942
45.0103 14.3097
45.0180 14.3267
45.0256 14.3453
45.0333 14.3653
45.0409 14.3865
45.0563 14.4322
45.0869 14.5293
45.0986 14.5653
45.1103 14.5987
45.1220 14.6282
45.1338 14.6526
45.1437 14.6684
45.1536 14.6790
45.1635 14.6842
45.1732 14.6836
45.1774 14.6816
45.1866 14.6735
45.1953 14.6610
45.2028 14.6468
45.2103 14.6295
45.2173 14.6105
45.2244 14.5891
45.2315 14.5656
45.2385 14.5402
45.2464 14.5099
45.2543 14.4780
45.2701 14.4107
45.3016 14.2735
45.3108 14.2354
45.3199 14.1989
45.3290 14.1641
45.3381 14.1313
45.3473 14.1006
45.3564 14.0721
45.3655 14.0459
45.3747 14.0219
45.3822 14.0037
45.3896 13.9870
45.3971 13.9716
45.4046 13.9574
45.4120 13.9443
45.4195 13.9322
45.4270 13.9211
45.4345 13.9109
45.4419 13.9015
45.4494 13.8927
45.4643 13.8771
45.4793 13.8633
45.4942 13.8510
45.5092 13.8398
45.5241 13.8295
45.5391 13.8196
45.5540 13.8102
45.5839 13.7923
45.6138 13.7750
45.6736 13.7415
45.7333 13.7089
45.8529 13.6455
46.0920 13.5238
46.3311 13.4078
46.4507 13.3518
46.5104 13.3245
46.5702 13.2980
46.5968 13.2869
46.6234 13.2766
46.6499 13.2674
46.6632 13.2634
46.6765 13.2599
46.6898 13.2570
46.7031 13.2547
46.7163 13.2530
46.7296 13.2520
46.7458 13.2517
46.7620 13.2523
46.7944 13.2552
46.8268 13.2583
46.8430 13.2587
46.8591 13.2578
46.8733 13.2556
46.8874 13.2519
46.9003 13.2470
46.9086 13.2431
46.9168 13.2387
46.9262 13.2330
46.9355 13.2267
46.9448 13.2197
46.9541 13.2122
46.9700 13.1983
46.9860 13.1835
47.0179 13.1527
47.0339 13.1376
47.0498 13.1232
47.0658 13.1095
47.0817 13.0968
47.1030 13.0813
47.1243 13.0675
47.1456 13.0550
47.1668 13.0437
47.1881 13.0333
47.2094 13.0235
47.2519 13.0049
47.3104 12.9807
47.3689 12.9570
47.4859 12.9106
47.7199 12.8206
47.9540 12.7332
48.1880 12.6487
48.4220 12.5667
48.6560 12.4871
48.8900 12.4097
49.0070 12.3718
49.1240 12.3348
49.2091 12.3086
49.2517 12.2961
49.2729 12.2903
49.2942 12.2849
49.3155 12.2801
49.3368 12.2765
49.3474 12.2752
49.3580 12.2744
49.3687 12.2742
49.3793 12.2746
49.3899 12.2758
49.4006 12.2779
49.4112 12.2811
49.4218 12.2853
49.4325 12.2908
49.4431 12.2976
49.4538 12.3058
49.4644 12.3154
49.4750 12.3265
49.4857 12.3389
49.4963 12.3527
49.5069 12.3675
49.5176 12.3834
49.5282 12.3998
49.5495 12.4334
49.5635 12.4547
49.5774 12.4742
49.5844 12.4830
49.5914 12.4910
49.5984 12.4981
49.6053 12.5041
49.6160 12.5111
49.6266 12.5151
49.6341 12.5161
49.6416 12.5155
49.6458 12.5145
49.6515 12.5123
49.6571 12.5092
49.6644 12.5038
49.6718 12.4968
49.6802 12.4872
49.6886 12.4759
49.6969 12.4630
49.7053 12.4487
49.7180 12.4248
49.7308 12.3988
49.7562 12.3438
49.7689 12.3162
49.7817 12.2893
49.7944 12.2636
49.8071 12.2396
49.8205 12.2163
49.8339 12.1952
49.8473 12.1764
49.8607 12.1598
49.8741 12.1453
49.8875 12.1326
49.9009 12.1216
49.9143 12.1120
49.9250 12.1052
49.9357 12.0990
49.9571 12.0883
49.9786 12.0791
50.0000 12.0709
50.0318 12.0600
50.0635 12.0498
50.1270 12.0305
50.2182 12.0035
50.3095 11.9770
50.4920 11.9248
50.8570 11.8229
51.2221 11.7238
51.5871 11.6264
51.9522 11.5309
52.3172 11.4368
52.6822 11.3437
53.0472 11.2515
53.5234 11.1320
53.9995 11.0128
54.4756 10.8931
54.9518 10.7724
55.1898 10.7115
55.4279 10.6500
55.9040 10.5250
56.1421 10.4612
56.3802 10.3965
56.6182 10.3308
56.8563 10.2638
57.0785 10.2000
57.3007 10.1350
57.5229 10.0687
57.6340 10.0352
57.6895 10.0184
57.7451 10.0020
57.7728 9.99407
57.8006 9.98666
57.8284 9.98008
57.8562 9.97479
57.8701 9.97281
57.8839 9.97138
57.8978 9.97058
57.9117 9.97047
57.9256 9.97113
57.9395 9.97258
57.9534 9.97483
57.9673 9.97786
57.9826 9.98202
57.9980 9.98688
58.0288 9.99767
58.0441 10.0029
58.0595 10.0076
58.0749 10.0112
58.0903 10.0135
58.1051 10.0140
58.1200 10.0125
58.1286 10.0108
58.1372 10.0083
58.1524 10.0022
58.1661 9.99487
58.1799 9.98585
58.1943 9.97483
58.2087 9.96247
58.2231 9.94909
58.2375 9.93502
58.2663 9.90613
58.2807 9.89191
58.2951 9.87816
58.3161 9.85935
58.3370 9.84223
58.3580 9.82691
58.3737 9.81657
58.3894 9.80714
58.4051 9.79851
58.4208 9.79057
58.4365 9.78321
58.4522 9.77632
58.4836 9.76357
58.5125 9.75265
58.5413 9.74215
58.5989 9.72166
58.7141 9.68096
58.9445 9.59804
59.1749 9.51222
59.4054 9.42308
59.6358 9.33024
59.8662 9.23329
60.0967 9.13182
60.3271 9.02534
60.4947 8.94444
60.6623 8.86037
60.8299 8.77289
60.9975 8.68172
61.1650 8.58655
61.3326 8.48707
61.5002 8.38295
61.6678 8.27390
61.7830 8.19581
61.8982 8.11491
62.0135 8.03110
62.1287 7.94426
62.2439 7.85422
62.3591 7.76084
62.4743 7.66397
62.5895 7.56349
62.6760 7.48572
62.7624 7.40591
62.8488 7.32416
62.9352 7.24079
62.9784 7.19876
63.0216 7.15691
63.0648 7.11616
63.0864 7.09684
63.1080 7.07889
63.1296 7.06314
63.1512 7.05085
63.1620 7.04653
63.1728 7.04379
63.1836 7.04294
63.1944 7.04436
63.2052 7.04844
63.2160 7.05565
63.2268 7.06646
63.2376 7.08139
63.2484 7.10097
63.2592 7.12574
63.2700 7.15623
63.2808 7.19291
63.2893 7.22646
63.2979 7.26428
63.3064 7.30652
63.3149 7.35324
63.3234 7.40446
63.3319 7.46012
63.3404 7.52010
63.3489 7.58417
63.3574 7.65204
63.3659 7.72330
63.3830 7.87398
63.4170 8.18864
63.4301 8.30538
63.4432 8.41427
63.4576 8.52078
63.4720 8.60894
63.4805 8.65078
63.4890 8.68397
63.5008 8.71461
63.5080 8.72414
63.5169 8.72588
63.5225 8.72117
63.5317 8.70386
63.5386 8.68284
63.5459 8.65374
63.5591 8.58231
63.5694 8.51204
63.5797 8.43003
63.5881 8.35462
63.5966 8.27303
63.6147 8.08153
63.6328 7.87544
63.6690 7.45545
63.6884 7.24431
63.6992 7.13296
63.7101 7.02800
63.7210 6.92996
63.7318 6.83914
63.7427 6.75563
63.7536 6.67937
63.7644 6.61013
63.7753 6.54762
63.7862 6.49130
63.7970 6.44074
63.8079 6.39541
63.8188 6.35476
63.8297 6.31827
63.8405 6.28541
63.8514 6.25571
63.8623 6.22872
63.8840 6.18121
63.9057 6.14017
63.9275 6.10355
63.9492 6.06989
63.9927 6.00774
64.0361 5.94926
64.0893 5.88044
64.1424 5.81391
64.1955 5.74979
64.2487 5.68858
64.3018 5.63102
64.3549 5.57810
64.4081 5.53105
64.4612 5.49141
64.5143 5.46109
64.5675 5.44251
64.5940 5.43854
64.6206 5.43869
64.6472 5.44346
64.6737 5.45341
64.7003 5.46917
64.7269 5.49147
64.7535 5.52109
64.7800 5.55895
64.8066 5.60611
64.8331 5.66370
64.8597 5.73314
64.8863 5.81591
64.9165 5.92849
64.9467 6.06369
64.9768 6.22511
65.0070 6.41703
65.0372 6.64453
65.0523 6.77353
65.0674 6.91372
65.0825 7.06623
65.0976 7.23192
65.1127 7.41218
65.1278 7.60805
65.1387 7.75969
65.1495 7.92080
65.1604 8.09201
65.1713 8.27383
65.1821 8.46733
65.1930 8.67313
65.2039 8.89210
65.2147 9.12495
65.2214 9.27491
65.2280 9.43054
65.2347 9.59232
65.2413 9.76052
65.2480 9.93570
65.2546 10.1177
65.2612 10.3069
65.2679 10.5039
65.2757 10.7472
65.2836 11.0024
65.2914 11.2702
65.2993 11.5514
65.3017 11.6405
65.3071 11.8466
65.3126 12.0596
65.3180 12.2804
65.3234 12.5086
65.3298 12.7854
65.3361 13.0738
65.3424 13.3745
65.3488 13.6881
65.3551 14.0152
65.3615 14.3568
65.3678 14.7135
65.3741 15.0856
65.3808 15.4947
65.3874 15.9229
65.3941 16.3721
65.4007 16.8438
65.4074 17.3400
65.4140 17.8611
65.4206 18.4095
65.4273 18.9873
65.4339 19.5975
65.4406 20.2408
65.4472 20.9209
65.4538 21.6406
65.4605 22.4035
65.4671 23.2133
65.4738 24.0743
65.4804 24.9912
65.4871 25.9710
65.4937 27.0168
65.4970 27.5672
65.5003 28.1371
65.5037 28.7275
65.5070 29.3395
65.5103 29.9743
65.5136 30.6331
65.5169 31.3171
65.5203 32.0278
65.5236 32.7667
65.5269 33.5353
65.5302 34.3352
65.5335 35.1684
65.5369 36.0393
65.5402 36.9448
65.5435 37.8896
65.5468 38.8759
65.5501 39.9064
65.5535 40.9835
65.5568 42.1101
65.5601 43.2892
65.5634 44.5276
65.5668 45.8214
65.5701 47.1777
65.5734 48.6004
65.5767 50.0935
65.5800 51.6612
65.5834 53.3082
65.5867 55.0392
65.5900 56.8650
65.5933 58.7801
65.5966 60.7955
65.6000 62.9174
65.6033 65.1521
65.6066 67.5066
65.6099 69.9879
65.6132 72.6036
65.6166 75.3618
65.6199 78.2709
65.6232 81.3398
65.6265 84.5778
65.6298 87.9947
65.6332 91.6010
65.6365 95.4073
65.6398 99.4252
65.6431 103.680
65.6465 108.157
65.6498 112.884
65.6531 117.874
65.6564 123.140
65.6597 128.698
65.6631 134.562
65.6664 140.750
65.6697 147.278
65.6730 154.163
65.6763 161.423
65.6797 169.076
65.6830 177.143
65.6863 185.642
65.6896 194.594
65.6929 204.021
65.6963 213.974
65.6996 224.416
65.7029 235.399
65.7062 246.947
65.7095 259.083
65.7129 271.831
65.7162 285.217
65.7195 299.266
65.7228 314.049
65.7262 329.502
65.7295 345.696
65.7328 362.657
65.7361 380.411
65.7394 398.985
65.7428 418.406
65.7461 438.700
65.7494 459.960
65.7527 482.083
65.7560 505.159
65.7594 529.212
65.7627 554.269
65.7660 580.352
65.7726 635.697
65.7793 695.426
65.7859 759.703
65.7926 828.672
65.7992 902.452
65.8059 981.255
65.8125 1064.90
65.8191 1153.53
65.8258 1247.13
65.8324 1345.62
65.8391 1448.90
65.8457 1556.81
65.8523 1669.14
65.8620 1840.05
65.8717 2018.50
65.8813 2203.37
65.8910 2393.09
65.9176 2924.57
65.9308 3184.91
65.9441 3433.39
65.9574 3663.64
65.9707 3868.91
65.9773 3960.36
65.9840 4043.43
65.9906 4117.48
65.9972 4181.94
66.0043 4239.12
66.0113 4284.53
66.0207 4326.43
66.0302 4345.63
66.0317 4346.55
66.0364 4345.73
66.0412 4339.11
66.0507 4308.65
66.0585 4266.90
66.0663 4210.54
66.0740 4140.83
66.0817 4058.17
66.0895 3963.46
66.0972 3857.71
66.1046 3747.46
66.1119 3629.18
66.1267 3372.81
66.1422 3083.98
66.1576 2784.21
66.1759 2428.47
66.1850 2254.11
66.1942 2084.26
66.2019 1944.76
66.2096 1809.89
66.2174 1680.20
66.2251 1556.14
66.2328 1438.04
66.2406 1326.16
66.2483 1220.65
66.2560 1121.59
66.2638 1028.87
66.2715 942.655
66.2792 862.708
66.2831 824.983
66.2869 788.850
66.2908 754.095
66.2947 720.865
66.2985 688.957
66.3024 658.501
66.3063 629.305
66.3101 601.482
66.3140 574.851
66.3179 549.511
66.3238 512.573
