U-235(n, g + total fission) ENDFB-8.0
Energy(eV) XS(b)
6.15326 63.6968
6.16289 66.6492
6.17252 69.5274
6.18215 72.3081
6.19179 74.9901
6.20142 77.5997
6.20623 78.8965
6.21105 80.2039
6.21586 81.5387
6.22068 82.9218
6.22415 83.9654
6.22763 85.0591
6.23111 86.216
6.23459 87.4511
6.23807 88.7819
6.24155 90.2274
6.24503 91.8102
6.2485 93.5546
6.25198 95.4892
6.25546 97.6441
6.25894 100.055
6.26242 102.76
6.2659 105.803
6.26938 109.228
6.27285 113.089
6.27633 117.437
6.27847 120.381
6.28061 123.546
6.28246 126.46
6.2843 129.559
6.28614 132.852
6.28798 136.347
6.28983 140.058
6.29167 143.991
6.29351 148.159
6.29535 152.568
6.2972 157.231
6.29904 162.154
6.30088 167.35
6.30272 172.821
6.30457 178.582
6.30641 184.631
6.31009 197.634
6.3127 207.583
6.31531 218.151
6.31792 229.341
6.32053 241.151
6.32314 253.573
6.32574 266.575
6.32835 280.136
6.33096 294.219
6.33618 323.761
6.34139 354.709
6.34661 386.442
6.35183 418.196
6.35679 447.646
6.36176 475.502
6.36672 500.916
6.37169 523.057
6.37599 538.986
6.38028 551.456
6.38458 560.113
6.38888 564.698
6.392 565.386
6.39356 564.886
6.39747 561.174
6.40138 554.017
6.40528 543.559
6.40919 530.016
6.41317 513.35
6.41714 494.133
6.42112 472.752
6.42509 449.639
6.43066 415.2
6.43622 379.395
6.44179 343.318
6.44735 307.953
6.45292 274.092
6.4557 257.932
6.45848 242.366
6.46126 227.435
6.46405 213.187
6.46683 199.641
6.46961 186.812
6.47239 174.702
6.47518 163.318
6.47796 152.646
6.48074 142.672
6.48352 133.37
6.4863 124.725
6.48909 116.704
6.49187 109.278
6.49452 102.713
6.49718 96.6312
6.49984 91.0045
6.50249 85.8054
6.50515 81.0013
6.5078 76.5665
6.51046 72.4737
6.51311 68.6986
6.51577 65.2137
6.51843 61.9972
6.52108 59.027
6.52374 56.2839
6.52639 53.7465
6.52905 51.3984
6.53171 49.2234
6.53436 47.207
6.53714 45.248
6.53993 43.4338
6.54271 41.7504
6.54549 40.1861
6.54827 38.7298
6.55105 37.3726
6.55384 36.1056
6.55662 34.9209
6.5594 33.811
6.56218 32.7703
6.56497 31.7928
6.56775 30.8732
6.57331 29.19
6.57888 27.6888
6.58343 26.5773
6.58798 25.5583
6.59253 24.6214
6.59709 23.7582
